age,workclass,fnlwgt,education,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
11,2,16907,8,1,6,1,2,1,0,0,8,38,0
3,1,19111,3,1,7,2,4,1,0,0,3,25,0
0,1,18836,3,1,7,3,4,1,0,0,0,38,0
39,1,3030,3,0,13,0,4,1,49,0,13,38,1
9,1,9415,3,2,0,3,4,0,0,0,8,38,0
26,3,14745,1,2,9,4,4,0,14,0,4,38,0
28,2,9237,8,1,9,1,4,1,0,0,3,38,0
17,1,8574,8,0,3,5,4,0,93,0,18,38,1
37,1,16849,6,0,7,0,4,1,0,0,3,25,0
34,3,6219,3,3,7,4,4,0,0,0,8,38,0
41,2,3308,8,0,4,0,4,1,0,0,21,38,0
32,1,2748,0,2,0,1,4,0,38,0,8,38,0
4,1,13628,0,1,0,3,4,0,0,0,8,38,0
27,1,302,8,1,7,1,4,0,0,0,8,38,0
9,1,2076,1,1,3,1,4,0,0,0,18,38,0
22,1,1595,1,0,9,0,4,1,0,0,8,38,0
20,1,3945,8,0,5,0,4,1,0,0,8,38,0
32,1,5553,3,2,0,1,4,1,0,0,0,38,0
28,1,4769,3,2,6,4,2,0,0,0,8,38,0
43,3,2104,3,1,0,1,2,0,0,0,8,38,0
11,3,1553,1,1,3,1,2,1,0,0,8,38,0
6,1,0,8,0,6,0,0,1,0,0,0,38,0
27,1,12182,1,1,9,1,4,0,0,0,13,38,0
2,3,7218,8,1,4,3,4,1,0,0,0,38,0
20,1,6098,3,0,3,0,4,1,0,0,8,38,1
24,2,4585,3,0,4,0,4,1,0,0,6,38,0
39,3,7682,1,0,3,0,4,1,93,0,8,38,1
27,1,6031,0,0,3,0,4,1,0,0,21,38,1
13,1,7571,1,0,2,0,1,1,0,0,4,39,1
6,1,6061,1,1,11,1,4,0,0,0,8,38,0
27,1,5563,3,0,3,5,4,0,49,0,8,38,1
21,1,16250,3,0,3,0,4,1,93,0,21,38,1
15,1,4074,8,0,11,0,4,1,78,0,18,38,1
40,2,6237,4,1,4,1,4,1,0,0,0,38,0
18,1,2884,7,0,9,0,4,1,93,0,18,38,1
31,2,4167,1,0,3,0,4,1,117,0,18,38,1
15,3,4700,8,0,10,0,4,1,0,0,21,38,0
59,3,140,4,3,9,1,4,0,0,0,0,38,0
40,3,10957,3,2,5,1,2,0,0,0,0,38,0
34,1,1335,4,0,3,0,4,1,90,0,18,38,1
33,1,12857,3,0,7,0,2,1,0,0,8,38,0
21,1,13865,3,0,7,5,4,0,0,0,0,38,0
36,1,16536,3,0,13,0,4,1,0,53,8,38,0
42,2,1987,6,0,2,0,4,1,0,0,0,38,0
6,1,14349,3,1,13,3,4,1,0,0,8,38,0
27,1,15062,0,2,3,1,4,1,96,0,8,38,1
6,1,19494,1,1,11,1,4,0,0,0,8,38,0
6,1,8218,0,1,11,3,4,1,0,0,0,38,0
27,1,11125,1,0,3,0,4,1,0,0,8,38,1
13,1,18841,3,0,12,0,4,1,0,0,8,38,0
11,1,14791,3,0,11,0,4,1,0,0,8,38,0
29,1,8818,8,2,3,1,4,0,0,0,8,38,0
17,3,6856,5,1,0,3,2,0,0,0,0,38,0
21,1,5646,1,2,3,1,4,1,114,0,13,38,1
9,1,12258,8,1,11,1,2,0,0,0,5,38,0
22,1,12845,3,0,2,0,4,1,0,0,8,38,0
11,1,19494,8,1,11,3,2,1,0,0,8,38,0
16,3,11948,4,0,9,0,1,1,0,0,0,18,0
26,1,16752,4,2,9,4,4,0,0,80,8,38,1
13,1,4445,1,2,3,1,1,0,0,0,8,2,0
42,3,6526,4,0,3,0,4,1,0,0,18,38,1
9,1,967,3,0,6,0,4,1,0,0,13,38,0
11,1,1498,8,1,12,3,2,1,0,0,0,38,0
31,2,5049,8,1,7,1,4,1,0,0,8,38,0
32,1,1445,1,3,9,4,4,0,14,0,3,38,0
24,2,8851,3,0,5,0,4,1,0,61,8,38,0
3,1,7367,8,1,0,3,4,0,0,0,0,38,0
32,1,8656,3,0,10,0,4,1,0,0,8,38,1
20,3,5028,1,1,9,2,4,1,0,0,8,38,0
1,1,7756,3,1,11,3,4,0,0,0,0,38,0
44,1,13847,3,0,12,0,4,1,0,0,8,38,1
9,1,9644,3,0,5,0,4,1,0,0,16,38,0
49,1,6187,1,3,7,1,4,1,0,0,0,38,0
51,1,11069,4,1,9,1,4,0,51,0,8,38,0
10,3,11835,3,0,10,5,4,0,0,0,8,38,0
49,2,15685,8,0,4,0,4,1,0,0,0,38,0
11,1,2067,3,1,7,4,4,0,0,0,0,38,0
9,1,2496,1,1,9,1,4,0,0,0,8,38,0
29,1,11200,8,0,13,0,4,1,0,0,16,38,0
18,1,11964,3,1,6,3,4,1,0,49,8,38,0
9,2,898,3,1,4,3,4,1,0,0,21,38,0
23,1,4481,3,2,6,1,4,0,0,0,8,38,0
14,1,14915,8,1,3,1,4,1,0,0,13,15,0
35,1,17437,3,3,13,1,4,1,0,0,8,38,0
44,2,14848,3,0,7,0,2,1,0,0,0,38,0
22,3,7385,3,0,2,0,4,1,0,0,8,38,0
8,1,3932,3,1,7,3,4,0,1,0,8,38,0
30,1,8902,1,0,12,0,4,1,0,0,16,38,0
16,1,6350,1,0,6,0,3,1,0,0,8,6,0
0,1,18179,3,1,7,3,4,1,0,0,0,38,0
9,1,17018,3,0,0,0,4,1,0,0,13,38,0
8,1,4723,3,1,5,2,4,1,0,0,8,38,0
22,2,11377,3,0,3,0,4,1,0,0,0,38,0
16,1,10703,4,0,3,0,4,1,90,0,13,38,1
29,3,17931,8,0,3,0,2,1,0,0,8,38,0
10,1,2591,8,2,0,4,4,0,0,0,0,38,0
31,1,2737,3,0,9,0,4,1,90,0,8,38,1
12,2,2844,3,0,7,5,4,0,0,0,0,38,0
23,1,4927,1,1,11,3,4,1,0,0,8,38,0
7,1,6547,1,1,11,3,2,1,0,0,8,38,0
38,1,6274,1,0,3,0,3,1,0,22,3,18,0
39,1,2418,3,0,3,0,4,1,0,0,8,38,1
8,1,15097,0,1,2,1,4,1,0,0,0,38,0
19,1,280,8,0,2,0,4,1,0,0,18,38,0
9,2,429,3,0,3,0,4,1,0,0,13,38,0
20,1,13284,3,0,5,0,4,1,0,0,12,38,1
19,1,19494,3,0,2,0,4,1,0,0,8,38,0
6,2,4501,3,1,2,3,4,1,0,0,18,25,0
8,1,12682,1,0,9,0,4,1,0,0,21,38,0
19,3,14860,3,2,0,3,2,0,0,0,8,38,0
22,2,6005,0,0,11,0,4,1,78,0,16,38,1
18,1,15478,0,1,2,3,2,1,0,0,8,38,0
16,1,13159,3,1,5,3,2,1,0,0,8,38,0
14,1,1801,8,1,2,1,4,1,0,0,14,38,0
32,1,11862,8,0,9,0,4,1,0,0,0,38,0
23,1,6372,3,0,13,0,1,1,0,0,21,37,0
10,1,13246,8,3,0,4,4,0,0,0,8,38,0
33,2,11560,2,0,9,0,4,1,0,0,0,38,0
21,1,18626,3,1,6,1,2,0,0,0,18,38,0
38,3,15425,1,2,3,4,2,1,0,0,8,38,0
32,2,8653,6,0,7,0,4,1,0,0,21,21,0
23,1,13184,1,0,7,1,3,1,0,0,8,25,0
25,1,10320,0,2,12,1,4,0,0,0,0,38,0
34,1,8985,1,0,9,0,4,1,0,0,18,38,1
10,1,16699,1,1,0,3,1,0,0,0,18,24,0
13,3,6843,3,0,10,0,4,1,0,0,8,38,1
23,1,6653,3,1,7,4,2,0,0,0,8,38,0
26,2,9921,1,2,2,4,4,1,0,0,3,38,0
7,1,7165,3,1,7,1,4,0,0,0,8,38,0
21,1,10333,1,0,11,0,4,1,0,0,21,38,1
35,1,2984,3,0,2,0,4,1,0,0,8,38,0
15,1,7061,0,0,11,0,4,1,0,0,18,38,1
16,1,8820,0,2,10,1,4,0,0,0,8,38,0
4,1,13660,3,1,6,3,4,1,0,0,8,38,0
10,1,1047,8,1,11,1,4,1,0,0,18,38,0
14,1,576,3,2,3,1,4,1,0,0,18,38,0
12,1,8163,4,0,9,5,1,0,0,0,8,16,1
32,1,5381,6,0,7,0,4,1,0,82,8,11,0
29,1,19157,1,0,11,0,4,1,0,0,18,10,1
20,1,6483,3,0,2,0,4,1,0,0,8,38,0
39,3,6680,1,0,0,0,4,1,0,0,8,38,1
20,1,9065,8,0,2,0,4,1,0,0,8,38,0
9,2,5109,3,0,0,0,4,1,0,0,8,38,0
14,1,13965,8,1,0,4,2,0,0,0,3,38,0
19,1,2614,3,0,7,5,1,0,0,0,8,34,0
35,1,11896,3,0,5,0,4,1,0,0,13,38,0
23,1,13836,8,2,2,1,4,1,0,0,21,38,0
4,1,9473,3,0,3,2,4,0,0,0,21,38,0
46,1,9389,3,2,6,1,2,1,0,0,8,38,0
13,1,16922,3,1,0,1,4,0,0,0,8,38,0
13,1,19494,1,0,11,0,4,1,0,0,0,28,0
33,1,16003,1,0,3,0,4,1,0,0,21,38,0
24,1,14774,4,0,3,0,4,1,0,0,13,38,0
22,2,5014,1,0,3,0,4,1,0,0,21,38,1
6,1,7005,3,2,6,4,4,0,0,0,16,38,0
35,1,13624,3,0,11,0,2,1,0,73,8,38,0
29,1,7817,0,2,12,4,2,0,0,5,8,38,0
9,1,18893,8,0,0,5,4,0,0,0,10,38,0
13,1,11393,8,0,2,0,4,1,0,37,8,38,0
6,1,1861,8,2,3,1,4,1,0,0,18,38,0
4,3,3365,8,1,0,3,1,0,0,0,0,38,0
22,1,12861,3,0,13,0,4,1,0,0,21,38,0
20,3,15055,0,0,10,0,2,1,0,0,8,38,0
23,2,12296,4,0,3,0,4,1,117,0,18,38,1
21,1,11616,8,2,0,4,2,0,0,0,0,38,0
30,1,9679,1,0,11,0,4,1,65,0,21,38,0
3,1,16864,8,1,7,3,4,1,0,0,3,38,0
18,1,749,3,0,2,0,4,1,0,0,8,38,0
45,3,12120,1,2,9,1,4,1,104,0,8,38,1
15,1,1919,3,2,7,4,4,0,0,0,0,38,0
25,2,19494,1,0,11,0,4,1,0,0,21,38,1
15,1,9536,3,1,2,4,4,1,0,0,8,38,0
10,1,16930,8,1,7,3,2,0,0,0,0,38,0
36,2,17017,1,0,11,0,4,1,0,0,13,38,1
11,2,12766,6,0,5,0,4,1,0,0,0,25,0
9,1,8366,3,0,11,0,4,1,0,0,8,38,0
30,1,19494,7,0,3,0,4,1,0,0,13,38,1
6,1,5534,8,1,10,3,2,0,0,0,8,38,0
53,2,14250,8,0,3,0,4,1,0,0,0,38,0
24,3,2319,1,0,3,0,1,1,0,0,8,38,0
26,3,236,4,1,9,1,4,1,0,0,13,38,0
23,2,3002,3,0,2,0,4,1,0,32,8,38,0
47,2,482,3,0,3,0,4,1,0,0,13,38,1
23,1,16375,8,2,3,1,4,1,0,0,13,38,0
26,1,13561,1,2,3,1,4,1,0,0,3,38,0
33,3,13606,3,0,0,0,4,1,0,0,16,38,0
15,1,12350,3,0,4,0,4,1,0,0,8,38,0
25,1,19081,3,2,11,4,4,1,14,0,18,25,0
24,1,16713,3,0,2,0,4,1,0,0,8,38,1
13,1,10104,8,1,3,1,4,0,0,0,8,8,0
3,1,19494,8,1,7,3,4,1,0,0,0,38,0
28,3,15748,3,0,2,0,4,1,0,0,8,38,0
25,1,7019,2,0,9,0,4,1,0,47,18,38,1
7,1,12195,0,1,6,3,4,1,0,0,8,38,0
26,1,13372,1,2,11,1,4,0,0,0,18,38,0
11,1,6151,3,0,13,0,2,1,0,0,8,38,0
18,1,1234,3,1,6,1,4,0,0,0,8,38,0
21,3,12077,3,1,0,4,4,0,0,0,8,38,0
15,3,4762,1,2,9,4,4,0,0,0,3,38,0
33,3,3431,3,0,10,0,4,1,0,0,8,38,0
17,1,7217,3,0,2,0,4,1,0,0,21,38,1
18,1,2693,3,1,7,3,4,1,0,0,8,38,0
13,1,1317,4,1,0,1,4,0,0,0,8,9,0
44,3,8179,6,0,13,0,4,1,0,0,8,38,0
10,1,13067,1,1,0,3,4,1,0,0,6,38,0
44,1,13574,3,1,6,1,2,0,0,0,8,38,0
1,1,19494,6,1,5,2,4,1,0,0,8,25,0
14,3,12506,3,0,10,0,4,1,0,0,8,38,1
14,1,1421,1,2,9,1,4,1,0,0,21,38,0
3,1,9877,3,1,7,1,2,0,0,0,8,38,0
18,1,13520,3,0,13,0,4,1,0,0,8,38,0
34,1,12177,3,1,2,1,2,1,0,0,8,38,0
26,1,2426,8,0,11,0,4,1,93,0,8,38,1
1,1,8881,3,1,5,3,4,1,0,0,0,38,0
38,1,4826,7,0,3,0,4,1,117,0,8,38,1
42,1,109,3,3,8,1,4,0,0,0,8,38,0
4,1,12695,3,1,7,3,4,0,0,0,8,38,0
5,1,2024,3,1,7,3,4,0,0,0,8,38,0
43,3,229,8,3,3,1,4,0,0,0,8,8,0
32,3,9815,3,0,2,0,4,1,0,0,8,38,1
4,1,19494,3,1,5,3,4,0,0,0,8,38,0
44,1,14834,3,0,6,0,4,1,0,0,8,38,0
47,1,17560,6,2,2,1,4,1,0,0,8,38,0
46,1,12678,3,1,2,1,4,1,0,0,8,38,0
10,3,940,1,1,3,1,4,0,0,0,8,38,0
6,1,6628,1,1,7,3,2,0,0,0,0,38,0
24,3,315,3,2,3,4,4,0,0,0,13,38,0
23,1,5563,3,0,2,5,4,0,90,0,8,38,1
38,2,19494,1,0,3,0,4,1,0,0,8,38,1
0,1,13378,3,1,7,3,4,0,0,25,0,38,0
17,2,7730,8,1,2,1,4,1,0,18,21,38,0
7,1,15912,1,1,0,3,4,0,0,0,8,38,0
13,1,776,7,0,9,5,4,0,0,0,13,38,1
12,1,10578,4,1,3,1,1,1,0,0,21,38,0
35,1,7670,1,0,3,0,4,1,0,0,8,38,1
40,3,19469,8,0,3,0,4,1,0,0,8,38,1
21,1,3873,1,1,12,1,4,0,0,0,13,38,0
26,1,12859,4,2,3,1,4,0,0,0,18,38,1
44,1,12232,8,3,0,2,4,0,0,0,8,38,0
21,1,921,1,0,3,0,4,1,107,0,21,38,1
34,1,9668,3,0,6,0,2,1,0,0,8,38,1
23,1,15617,1,0,0,0,4,1,0,0,8,25,0
24,3,839,8,0,0,0,4,1,0,0,8,38,1
2,1,16846,8,1,7,3,4,0,0,0,0,38,0
11,1,19494,6,0,4,0,4,1,0,0,8,25,0
42,1,10850,8,0,11,0,4,1,0,0,8,38,0
15,3,10960,1,1,9,3,4,0,0,0,8,38,0
14,1,18298,3,0,3,0,4,1,0,0,8,38,1
13,1,18089,0,1,6,1,4,1,0,0,16,38,0
37,2,1531,8,0,11,0,4,1,0,0,8,38,0
16,1,11404,0,2,2,1,4,1,0,76,10,38,1
3,1,8835,8,1,0,3,4,0,0,0,0,38,0
15,2,12370,3,0,13,0,4,1,0,0,16,38,0
18,1,17378,3,0,13,5,2,0,0,0,8,38,0
10,1,6182,3,1,2,1,4,1,0,0,13,38,0
23,1,3119,1,0,9,0,4,1,0,0,14,38,1
17,1,7530,0,0,11,0,4,1,0,0,8,38,0
17,3,14316,0,0,9,0,4,1,0,0,8,38,1
21,1,10387,8,1,2,3,4,0,0,0,0,38,0
11,1,8274,3,0,7,0,3,1,0,0,8,38,0
48,1,2756,8,0,5,0,4,1,0,0,0,38,0
44,1,6517,8,1,12,3,4,1,0,0,0,38,0
1,1,19494,3,1,11,3,4,0,0,0,0,38,0
18,2,10536,1,0,11,3,4,1,78,0,18,38,1
28,1,15697,1,2,3,4,4,0,0,0,8,38,0
8,1,4745,8,0,3,0,4,1,0,0,18,38,0
31,1,5064,7,2,11,1,4,1,0,0,0,38,0
2,1,13489,8,1,0,1,4,0,0,0,8,38,0
26,1,13442,1,1,3,1,2,0,0,0,18,38,1
37,1,10462,1,0,2,0,4,1,0,0,13,38,1
30,2,19494,1,2,11,1,4,1,0,0,18,38,0
8,1,2597,0,1,0,1,4,0,73,0,8,38,0
13,1,4251,0,0,2,0,4,1,0,0,8,38,0
18,1,9548,3,2,5,4,4,0,0,0,8,38,0
9,1,10979,8,0,11,0,4,1,0,0,0,38,0
44,1,9890,3,0,11,0,4,1,0,0,8,38,0
37,1,2940,3,2,7,4,4,1,0,0,0,38,0
33,1,6247,3,0,11,0,1,1,0,0,8,0,1
15,1,3646,3,2,6,4,4,0,0,0,8,3,0
17,1,10196,3,2,6,1,4,0,0,0,0,38,0
19,1,7965,3,1,7,1,4,1,0,0,8,38,0
33,1,17287,8,0,2,0,4,1,0,0,8,38,1
11,1,15968,3,0,4,0,4,1,0,0,8,38,0
5,1,17323,3,1,7,3,4,0,0,0,0,38,0
41,1,13151,3,0,7,0,4,1,0,0,0,38,0
10,1,19494,6,1,7,1,4,1,0,0,21,25,0
45,1,9518,1,0,12,0,4,1,0,0,6,38,0
19,2,10298,1,1,12,1,4,1,114,0,21,38,1
4,3,17356,8,1,0,1,4,0,3,0,0,38,0
24,1,1731,4,0,9,5,4,0,0,0,13,8,0
11,1,12098,8,0,6,0,4,1,0,0,13,38,0
16,1,9778,1,0,5,0,4,1,0,0,8,38,0
37,1,16818,1,0,3,0,4,1,0,0,13,38,1
2,1,14883,8,1,11,3,0,0,0,34,0,38,0
59,2,4974,6,1,4,1,4,1,0,0,0,38,0
17,1,7904,1,0,3,0,4,1,0,0,18,38,1
23,1,15700,1,1,0,1,4,0,0,0,8,38,0
5,1,10558,3,1,11,4,4,0,0,0,0,38,0
0,1,16286,3,1,5,3,4,1,0,0,0,38,0
38,1,8737,8,2,7,1,4,0,0,0,0,38,0
34,3,3341,8,0,0,5,4,0,0,0,8,38,0
9,1,1906,6,0,5,0,3,1,0,0,8,25,0
27,1,1144,1,1,7,1,4,1,0,0,16,38,0
37,1,3566,3,0,3,0,4,1,0,0,8,38,1
17,2,9608,0,1,2,1,4,1,0,0,8,38,0
25,1,12085,3,2,0,4,4,1,0,0,8,38,0
9,1,13617,3,1,2,1,4,1,0,0,21,38,0
22,1,2862,6,0,7,0,1,1,0,0,8,29,0
17,1,18348,1,1,7,1,4,1,0,0,8,7,0
42,1,2920,3,2,2,1,4,1,0,0,8,38,0
3,1,900,3,1,7,3,4,1,0,0,18,38,0
17,1,10364,8,0,6,0,4,1,0,0,13,38,1
34,1,7935,3,0,2,0,4,1,0,0,0,38,0
17,1,4288,8,0,5,0,4,1,0,0,8,38,1
30,1,4450,1,2,9,4,4,0,0,0,18,38,0
13,2,1209,0,2,2,1,4,1,0,0,17,38,0
21,1,7580,3,2,11,1,4,1,0,0,21,38,0
28,1,15639,1,0,9,5,1,0,78,0,8,29,1
6,1,2274,8,1,3,1,4,0,0,0,3,38,0
17,1,9130,8,0,2,0,4,1,0,0,16,38,1
5,1,15330,3,1,5,1,4,1,0,0,8,38,0
14,1,4541,3,1,2,2,4,1,0,0,8,38,0
33,1,6999,3,0,2,0,4,1,0,0,8,38,0
2,1,19494,6,1,5,2,4,1,0,0,20,25,0
11,1,16598,1,0,11,5,2,0,107,0,13,38,1
6,1,10318,3,1,0,1,4,0,0,0,18,38,0
18,1,12439,3,0,5,0,4,1,0,0,8,38,0
11,1,2762,3,0,6,0,2,1,0,0,8,38,0
10,1,9705,8,1,0,3,4,1,0,0,0,38,0
29,2,8711,1,0,11,0,4,1,0,0,21,38,0
10,1,15975,3,2,5,1,4,1,0,0,8,38,0
8,1,1289,3,0,7,5,4,0,0,0,8,38,0
17,2,309,8,0,2,0,4,1,0,0,21,38,0
16,1,7627,3,1,6,4,4,1,0,0,8,38,0
19,1,14326,8,1,2,1,4,0,0,0,8,38,0
13,1,15501,6,0,2,0,4,1,0,0,16,38,0
6,1,13981,8,0,11,5,4,0,0,0,15,38,0
19,1,13948,6,0,2,2,4,1,0,0,0,25,0
12,1,19384,1,1,9,1,4,0,0,0,13,38,0
33,2,232,8,0,4,0,4,1,93,0,8,38,1
2,1,3410,3,1,5,1,4,1,0,0,8,38,0
35,3,8690,3,0,6,0,4,1,0,0,8,38,1
3,1,19494,3,0,2,0,4,1,0,0,8,38,0
5,1,18485,0,1,0,1,4,0,0,0,8,38,0
17,1,8048,8,0,11,0,4,1,0,0,21,38,1
43,1,179,8,0,2,0,4,1,0,0,8,38,0
2,1,8300,3,1,7,1,2,1,0,0,8,38,0
42,2,3470,3,0,4,0,4,1,0,0,0,38,0
19,1,347,3,1,13,2,4,1,0,0,18,38,0
8,1,15343,3,1,2,3,4,1,0,0,8,4,0
32,1,12590,6,2,2,1,4,1,0,0,21,38,0
8,2,13297,3,1,7,4,4,0,0,0,0,38,0
33,1,8928,3,2,7,4,4,0,0,0,8,38,0
27,1,11749,0,2,9,1,4,0,0,0,11,38,0
16,1,2583,8,0,11,0,4,1,0,0,0,38,0
23,2,19494,1,2,2,3,4,1,0,0,18,38,0
39,1,6194,8,0,3,0,4,1,0,0,13,38,0
39,2,2348,8,0,3,0,4,1,0,0,18,38,1
6,1,5626,1,1,9,3,4,1,0,0,10,38,0
4,1,17221,8,1,9,3,4,0,0,0,0,38,0
50,1,7287,6,0,2,0,4,1,0,0,0,38,0
37,3,15121,0,0,10,0,4,1,0,0,8,38,0
33,3,8301,3,1,7,1,2,0,0,0,8,38,0
42,1,17216,6,0,6,0,4,1,0,0,8,38,0
34,1,7751,3,3,5,4,2,0,0,0,8,38,0
13,1,19242,3,2,3,4,4,0,0,0,0,38,0
25,1,19494,3,0,2,0,4,1,0,0,8,38,1
9,1,2995,1,1,11,1,4,1,0,0,8,38,0
30,1,11969,0,0,0,0,4,1,65,0,8,38,0
59,2,2705,8,0,2,0,4,1,0,0,0,38,1
7,2,4976,3,2,2,1,4,1,0,0,18,38,0
10,1,12133,3,2,4,2,4,1,0,0,8,32,0
34,1,5480,4,0,3,0,4,1,0,0,18,38,1
29,1,18534,3,0,6,0,4,1,0,0,8,38,1
38,2,176,3,0,4,0,4,1,0,0,21,38,0
3,1,12336,8,1,7,3,4,1,0,0,8,38,0
13,1,13785,3,0,3,0,4,1,0,0,18,38,0
2,1,15745,3,1,7,3,4,0,0,0,0,38,0
13,1,4241,1,0,9,0,4,1,0,0,8,38,1
14,2,18831,0,0,2,1,4,1,0,0,18,38,1
9,1,18134,3,0,6,0,4,1,0,0,21,38,0
36,1,17579,3,0,13,0,4,1,0,0,21,38,1
7,3,8195,8,1,0,1,4,0,0,0,8,38,0
7,1,10483,8,2,9,3,4,1,0,0,21,38,0
19,1,15323,3,2,3,4,4,0,0,0,18,38,0
22,1,4235,4,0,3,0,4,1,0,0,18,38,1
36,1,16672,3,2,6,4,2,1,0,0,0,38,0
58,2,2648,3,3,11,2,1,1,0,0,3,38,1
19,1,785,3,0,3,0,4,1,0,0,18,38,1
29,2,12357,8,0,11,0,4,1,0,0,8,38,0
39,2,12675,3,0,11,0,4,1,0,47,8,38,1
12,1,6151,3,0,5,0,2,1,0,0,8,38,0
43,1,2263,3,0,6,0,4,1,0,0,17,38,0
41,1,19494,3,3,11,1,4,1,0,0,6,38,0
50,2,835,3,0,4,0,4,1,0,0,21,38,0
18,1,15285,8,0,9,0,4,1,93,0,6,38,1
22,2,1411,8,0,4,0,4,1,0,0,21,38,0
20,1,18073,8,0,13,0,4,1,0,0,18,38,0
46,2,8642,7,0,9,0,4,1,0,0,0,38,0
30,1,10670,3,2,7,1,4,0,0,0,6,38,0
6,1,4992,1,1,0,3,4,0,0,0,8,38,0
38,1,15432,3,2,6,1,4,1,73,0,13,38,0
32,1,17204,3,0,11,5,4,0,0,0,8,38,0
22,1,15071,0,0,6,0,4,1,78,0,8,38,1
6,1,14076,3,1,6,3,4,1,0,0,8,38,0
2,1,7942,8,1,7,3,4,0,0,0,0,38,0
27,1,8403,4,0,3,0,4,1,0,0,8,38,1
8,1,141,0,1,7,4,0,0,0,0,8,38,0
18,1,19494,0,2,9,3,2,1,0,0,8,38,0
6,3,15053,3,2,0,3,4,0,0,0,8,4,0
31,1,9880,0,0,2,0,4,1,0,0,8,38,0
31,1,10830,8,2,5,3,4,1,25,0,8,38,0
27,1,19494,3,2,0,4,2,0,0,0,8,38,0
38,2,8847,1,0,3,5,4,0,0,0,0,38,0
16,2,9130,3,0,2,0,4,1,0,0,18,38,0
1,1,19494,3,1,5,3,4,1,0,0,0,38,0
7,1,2276,1,1,0,3,4,1,26,0,0,38,0
15,3,4,0,0,10,0,4,1,0,0,21,8,1
7,3,15488,1,1,9,1,4,0,0,0,0,38,0
27,2,5077,1,0,3,0,4,1,117,0,21,38,1
10,1,15589,1,0,0,0,4,1,0,0,13,38,0
22,1,4806,0,0,12,0,4,1,0,0,8,9,1
9,3,7926,3,0,7,0,4,1,0,0,8,38,0
17,1,19022,4,0,3,0,4,1,0,0,8,38,1
21,1,13971,4,0,9,0,4,1,117,0,21,38,1
24,3,846,4,0,9,0,4,1,0,0,21,38,1
15,2,5521,3,0,11,0,4,1,0,0,18,38,0
39,3,16117,4,0,3,0,2,1,0,0,8,38,1
42,1,8838,1,0,3,0,4,1,0,50,18,38,1
27,1,3345,8,0,11,0,4,1,0,0,21,38,1
18,1,6608,1,1,11,3,1,1,0,23,8,34,0
35,1,14118,3,0,6,0,3,1,60,0,8,3,0
13,1,11474,8,1,9,3,4,1,52,0,18,38,0
6,1,5038,1,0,11,0,4,1,0,0,8,38,0
26,1,4612,3,1,0,4,4,0,96,0,11,38,1
44,1,2578,3,0,3,0,4,1,0,0,18,38,0
21,1,3909,3,1,0,4,4,0,0,0,3,38,0
51,1,8099,3,0,11,0,4,1,0,0,0,38,0
24,1,4119,4,1,3,1,4,1,114,0,18,38,1
25,2,11562,8,1,9,1,4,1,0,0,8,38,0
2,1,7789,3,2,7,1,4,0,0,0,8,38,0
14,1,6371,3,0,5,1,1,1,0,0,8,18,0
23,2,4464,0,0,2,0,4,1,0,73,18,38,0
15,1,2384,1,1,12,1,1,0,0,0,8,29,0
34,2,3487,3,2,3,1,4,1,104,0,8,38,1
27,3,6885,1,0,9,0,4,1,0,0,8,38,1
6,1,9626,1,1,11,3,4,0,0,0,0,8,0
27,1,8123,1,1,9,1,4,0,0,0,13,38,0
7,1,13329,3,0,4,0,4,1,0,0,21,38,0
17,1,19494,3,0,11,0,4,1,0,0,21,38,0
44,1,2616,4,0,9,0,1,1,0,0,13,18,1
13,3,8676,1,1,3,3,4,1,0,0,8,38,0
28,1,954,1,1,2,1,4,1,0,0,8,38,0
5,1,4211,0,1,0,3,4,0,0,0,8,38,0
32,1,11034,8,0,7,0,4,1,0,0,8,38,0
22,1,12393,0,3,0,4,4,0,0,0,13,38,0
17,1,12227,8,1,0,2,4,0,0,0,8,38,0
35,3,7468,8,0,3,0,4,1,0,0,8,38,1
7,1,12190,0,1,0,1,4,0,0,0,8,38,0
21,1,4005,1,0,9,0,4,1,0,0,13,38,1
2,1,14578,3,1,6,3,4,1,0,0,8,38,0
7,1,19494,3,1,7,1,4,0,0,0,0,38,0
8,1,2687,0,1,7,3,4,1,0,0,11,38,0
54,1,1692,6,3,13,1,4,1,0,0,0,38,0
10,1,8053,3,0,9,5,2,0,0,0,8,38,0
11,1,15639,0,1,12,1,2,0,0,0,8,38,0
37,1,10040,0,0,10,0,2,1,107,0,6,22,1
1,1,6481,3,1,11,3,2,0,0,0,0,38,0
32,1,11941,3,0,7,0,2,1,0,0,8,38,0
19,1,12393,3,0,7,4,4,0,0,0,0,38,0
40,1,15175,3,3,13,4,4,1,0,0,18,38,0
39,3,2095,4,0,3,0,4,1,0,0,8,31,1
0,1,14907,3,1,7,3,4,1,0,0,0,38,0
13,1,14464,3,0,3,0,4,1,0,0,18,38,0
24,1,4281,3,1,11,3,4,0,0,0,8,38,0
9,1,9555,3,1,5,3,4,1,0,0,8,38,0
44,1,5874,3,0,2,0,4,1,0,0,16,38,0
7,1,6907,3,1,6,1,4,1,0,0,13,38,0
27,1,1928,3,1,7,1,4,0,0,0,8,38,0
21,3,4245,4,1,9,2,4,0,0,0,8,38,0
8,1,3432,1,1,11,3,4,1,0,0,18,38,0
